fixed_node_id,moving_node_id,fixed_feature_index,moving_feature_index,fixed_label,moving_label,fixed_centroid_x,fixed_centroid_y,moving_centroid_x,moving_centroid_y,distance,area_ratio,position_score,topology_score,area_score,shape_score,total_score,rejection_codes,classification,fixed_rank,moving_rank,is_mutual_first,is_mutual_top3,fixed_status,moving_status
fixed_00220,moving_00127,220,127,Structure 2,Structure 1,29.697995666666667,17099.239008333334,31.0025,17865.344774333338,766.1068766366798,0.9994593734104433,0.02169801747554324,0.4212493756736031,0.9996099148954435,0.9998802766664056,0.45494159824793046,,rejected,8,14,False,False,matched_review,matched_anchor
fixed_00220,moving_00286,220,286,Structure 2,Structure 2,29.697995666666667,17099.239008333334,250.05725611245677,16326.537489739978,803.5084570187759,212.88484979829863,0.01799714247469977,0.4129126441224086,0.0,0.6401897293013624,0.21483739823912418,ERR_DIST;ERR_AREA,rejected,11,25,False,False,matched_review,no_counterpart
fixed_00220,moving_00288,220,288,Structure 2,Structure 2,29.697995666666667,17099.239008333334,31.0025,16247.383045333332,851.8569618370304,0.9994593734104433,0.014132406163757428,0.48821432492442585,0.9996099148954435,0.9998802766664056,0.47573136652659337,ERR_DIST,rejected,6,10,False,False,matched_review,matched_review
fixed_00220,moving_00287,220,287,Structure 2,Structure 2,29.697995666666667,17099.239008333334,31.0025,16100.295615333333,998.9442447653977,0.9994593734104433,0.006773609156621111,0.49118951455490106,0.9996099148954435,0.9998802766664051,0.47419710394476194,ERR_DIST,rejected,7,11,False,False,matched_review,matched_review
fixed_00220,moving_00492,220,492,Structure 2,Structure 3,29.697995666666667,17099.239008333334,1131.89432217135,17556.41032250477,1193.2486550009833,228.87620048471715,0.0025638550481492674,0.3958206420518796,0.0,0.8942257957647883,0.22885715356148895,ERR_DIST;ERR_AREA,rejected,9,31,False,False,matched_review,no_counterpart
fixed_00220,moving_00481,220,481,Structure 2,Structure 3,29.697995666666667,17099.239008333334,702.2328215238331,16028.540158566962,1264.3967410910866,3115.3149159606924,0.0017963764876046753,0.4281677631791083,0.0,0.3292819268496848,0.18341564156831802,ERR_DIST;ERR_AREA,rejected,12,17,False,False,matched_review,matched_anchor
fixed_00220,moving_00486,220,486,Structure 2,Structure 3,29.697995666666667,17099.239008333334,31.002499999999998,15769.348898000004,1329.8907501347442,0.9994594005904609,0.0012947291572648525,0.7895731917644933,0.9996099345122869,0.9998802909621779,0.5767137883212905,ERR_DIST,rejected,3,4,False,False,matched_review,matched_anchor
fixed_00221,moving_00295,221,295,Structure 2,Structure 2,29.697995666666667,17172.810989666665,31.002499999999998,17240.223197,67.42482798723468,0.9994594005904609,0.7138202208055993,0.4590404564320878,0.9996099345122869,0.9998802909621779,0.7104112530318656,,matched_review,1,1,True,True,matched_review,matched_review
fixed_00221,moving_00296,221,296,Structure 2,Structure 2,29.697995666666667,17172.810989666665,31.002499999999998,17313.766912,140.96195860017235,0.9994594005904609,0.4942025661039697,0.3739061544016646,0.9996099345122869,0.9998802909621779,0.6037480681756473,,matched_review,2,3,False,True,matched_review,matched_anchor
fixed_00221,moving_00297,221,297,Structure 2,Structure 2,29.697995666666667,17172.810989666665,31.0025,17424.082484666666,251.27488121794258,0.9994593734104433,0.2846843073723244,0.4752968617769205,0.9996099148954435,0.9998802766664056,0.5659034198479649,,matched_review,3,2,False,True,matched_review,matched_anchor
fixed_00221,moving_00491,221,491,Structure 2,Structure 3,29.697995666666667,17172.810989666665,31.002499999999998,16615.10162,557.7108953082616,0.9994594005904609,0.061510063922489394,0.42825555642874175,0.9996099345122869,0.9998802909621779,0.47132798312160606,,rejected,5,21,False,False,matched_review,matched_anchor
fixed_00221,moving_00126,221,126,Structure 2,Structure 1,29.697995666666667,17172.810989666665,160.22807231729658,17821.77161815481,661.9577012454399,40.97783499763612,0.03652389751383061,0.3843198853634525,0.0,0.8900767812246998,0.23630300212951907,ERR_AREA,rejected,9,21,False,False,matched_review,no_counterpart
fixed_00221,moving_00127,221,127,Structure 2,Structure 1,29.697995666666667,17172.810989666665,31.0025,17865.344774333338,692.5350132926869,0.9994593734104433,0.031345797671213836,0.39086607179586585,0.9996099148954435,0.9998802766664056,0.4476841649592071,,rejected,7,22,False,False,matched_review,matched_anchor
fixed_00221,moving_00286,221,286,Structure 2,Structure 2,29.697995666666667,17172.810989666665,250.05725611245677,16326.537489739978,874.4924472757781,212.88484979829863,0.012620128541540696,0.41380814824009193,0.0,0.6401897293013624,0.21326886980370763,ERR_DIST;ERR_AREA,rejected,11,26,False,False,matched_review,no_counterpart
